entry_dt,exit_dt,days,symbol,size,entry_price,exit_price,pnl,cost,cost_risk_adjusted
2020-06-10 16:00:00,2020-06-11 16:00:00,2,SELB,178,4.02,3.5174097686957513,-89.46106117215619,2.403,0.017221558426724206
2020-06-12 16:00:00,2020-06-18 16:00:00,5,MRNA,7,62.03,66.34,30.170000000000016,0.42,0.0018179289125511253
2020-06-12 16:00:00,2020-06-29 16:00:00,12,W,4,184.5,194.99,41.960000000000036,0.38999999999999996,0.0006123177837305092
2020-06-12 16:00:00,2020-07-15 16:00:00,23,PDD,10,73.11,84.7,115.90000000000003,0.44999999999999996,0.0003513845085043742
2020-06-15 16:00:00,2020-06-19 16:00:00,5,ARPO,363,1.29,1.26,-10.89000000000001,4.9005,0.015617066363487756
2020-06-15 16:00:00,2020-06-19 16:00:00,5,ZM,3,242.0,243.05,3.150000000000034,0.38,0.0013106468716387364
2020-06-15 16:00:00,2020-06-22 16:00:00,6,CRWD,10,99.67,100.5,8.299999999999983,0.44999999999999996,0.0010056971209509262
2020-06-15 16:00:00,2020-06-19 16:00:00,5,KOLD,13,68.17,72.18,52.13000000000007,0.48,0.0018256178955585174
2020-06-15 16:00:00,2020-08-10 16:00:00,40,ZS,8,105.3,120.52,121.75999999999999,0.43,0.0002591332928590257
2020-06-15 16:00:00,2020-07-16 16:00:00,23,FSLY,13,53.77,76.97,301.59999999999997,0.48,0.00026938855797049925
2020-06-15 16:00:00,2020-06-25 16:00:00,9,TWLO,5,203.03,209.02,29.950000000000045,0.39999999999999997,0.0009148046344907341
2020-06-15 16:00:00,2020-06-19 16:00:00,5,RPAY,40,25.99,26.45,18.400000000000034,0.75,0.002137157210412484
2020-06-15 16:00:00,2020-08-06 16:00:00,38,VIVO,52,17.45,24.01,341.12,0.87,0.0003919262473250147
2020-06-15 16:00:00,2020-07-14 16:00:00,21,BILI,25,38.5,43.94,135.99999999999991,0.6,0.0004171870863390776
2020-06-15 16:00:00,2020-06-19 16:00:00,5,ADVM,31,24.0,24.5,15.5,0.6599999999999999,0.0019874162135159446
2020-06-15 16:00:00,2020-06-19 16:00:00,5,DGAZ,1,368.52,402.8,34.28000000000003,0.36,0.0015978768081925745
2020-06-16 16:00:00,2020-07-27 16:00:00,29,BVXV,28,20.49,37.92,488.03999999999996,0.63,0.00024182976109740978
2020-06-16 16:00:00,2020-06-24 16:00:00,7,VICR,17,70.0,69.02,-16.660000000000068,0.52,0.0012379595336093165
2020-06-16 16:00:00,2020-07-15 16:00:00,21,PYPL,10,161.52,171.75,102.2999999999999,0.44999999999999996,0.0003511236674289113
2020-06-16 16:00:00,2020-07-29 16:00:00,31,CYRX,33,26.8,32.71,195.03000000000003,0.6799999999999999,0.0004916451185923853
2020-06-16 16:00:00,2020-08-11 16:00:00,40,LVGO,11,66.15,115.0,537.35,0.45999999999999996,0.00016321184279202128
2020-06-16 16:00:00,2020-06-25 16:00:00,8,TRIL,69,8.455,7.9,-38.29499999999997,1.04,0.0021392555182962723
2020-06-16 16:00:00,2020-07-10 16:00:00,18,RDFN,22,35.75,37.07,29.039999999999964,0.57,0.0006152106670295972
2020-06-16 16:00:00,2020-06-25 16:00:00,8,DT,23,40.38,40.5,2.759999999999941,0.58,0.0013127988749893316
2020-06-16 16:00:00,2020-06-23 16:00:00,6,VMD,100,10.5,10.48,-1.9999999999999574,1.35,0.00305518309037902
2020-06-16 16:00:00,2020-06-22 16:00:00,5,LINC,149,4.32,4.2,-17.880000000000017,2.0115,0.008528146040313064
2020-06-16 16:00:00,2020-06-22 16:00:00,5,OCUL,80,9.14,8.69,-36.000000000000085,1.15,0.0041307983281746175
2020-06-16 16:00:00,2020-06-18 16:00:00,3,PW,23,32.0,26.146754119017025,-134.62465526260843,0.58,0.0028324069349117656
2020-06-16 16:00:00,2020-06-22 16:00:00,5,BTAI,12,52.98,53.6,7.440000000000055,0.47,0.001484365862229737
2020-06-16 16:00:00,2020-07-10 16:00:00,18,PTGX,56,16.49,16.185,-17.079999999999984,0.91,0.0008138456737267738
2020-06-16 16:00:00,2020-06-22 16:00:00,5,ZYXI,22,26.5,24.0,-55.0,0.57,0.0016867718940913217
2020-06-16 16:00:00,2020-06-22 16:00:00,5,CYTK,50,22.31,23.01,35.00000000000014,0.85,0.0026460130009501397
2020-06-17 16:00:00,2020-06-24 16:00:00,6,SRPT,8,163.01,165.22,17.680000000000064,0.43,0.0012381533936537366
2020-06-17 16:00:00,2020-06-23 16:00:00,5,JD,20,61.82,60.99,-16.599999999999966,0.55,0.0021275893005784845
2020-06-17 16:00:00,2020-06-23 16:00:00,5,BAND,8,123.68,127.82,33.11999999999989,0.43,0.0015214638554171315
2020-06-18 16:00:00,2020-06-24 16:00:00,5,RGR,18,73.16,70.7,-44.27999999999989,0.53,0.0016146174110719291
2020-06-18 16:00:00,2020-06-22 16:00:00,3,HEBT,30,15.97,13.97,-60.0,0.6499999999999999,0.0033551037836071227
2020-06-18 16:00:00,2020-08-31 16:00:00,52,CELH,83,10.16,19.5,775.22,1.1800000000000002,0.00022161884992159117
2020-06-18 16:00:00,2020-06-24 16:00:00,5,LOVE,16,25.03,24.59,-7.0400000000000205,0.51,0.0015625055363445246
2020-06-19 16:00:00,2020-06-25 16:00:00,5,MREO,115,3.51,3.3,-24.149999999999995,1.5525000000000002,0.0031593510812915975
2020-06-19 16:00:00,2020-06-25 16:00:00,5,LQDA,58,10.01,10.97,55.68000000000005,0.9299999999999999,0.0027848268693023096
2020-06-19 16:00:00,2020-06-25 16:00:00,5,NIO,71,7.47,7.5,2.1300000000000168,1.06,0.0034451419454309793
2020-06-19 16:00:00,2020-06-25 16:00:00,5,OBSV,98,5.83,5.76,-6.860000000000028,1.33,0.004010741544987406
2020-06-19 16:00:00,2020-06-25 16:00:00,5,NK,42,8.84,11.14,96.60000000000001,0.77,0.002310540731876917
2020-06-22 16:00:00,2020-06-26 16:00:00,5,KIRK,176,3.35,2.92,-75.68000000000004,2.376,0.0033767483665295738
2020-06-22 16:00:00,2020-06-26 16:00:00,5,TRIB,208,2.49,2.55,12.479999999999919,2.808,0.007021147998769458
2020-06-22 16:00:00,2020-07-29 16:00:00,27,ALT,43,8.18,21.9,589.9599999999998,0.78,0.0002547485380207328
2020-06-22 16:00:00,2020-06-24 16:00:00,3,RIOT,172,2.71,2.37,-58.479999999999976,2.322,0.009620797855522984
2020-06-22 16:00:00,2020-06-26 16:00:00,5,RMBL,38,10.93,10.55,-14.439999999999962,0.73,0.002322243730234099
2020-06-22 16:00:00,2020-06-26 16:00:00,5,ZM,3,251.59,252.2,1.8299999999999557,0.38,0.0014173831690330342
2020-06-22 16:00:00,2020-06-29 16:00:00,6,DYAI,73,10.59,9.72,-63.50999999999994,1.08,0.0017729284598103365
2020-06-23 16:00:00,2020-06-26 16:00:00,4,FNGU,8,101.55,90.82872269919982,-85.77021840640145,0.43,0.0018378565035787327
2020-06-23 16:00:00,2020-06-29 16:00:00,5,BLDP,54,14.18,13.68,-27.0,0.89,0.002815424196599792
2020-06-23 16:00:00,2020-06-24 16:00:00,2,BRZU,8,83.85,76.03,-62.559999999999945,0.43,0.0035582617763645474
2020-06-23 16:00:00,2020-06-29 16:00:00,5,DGAZ,1,417.1,436.0,18.899999999999977,0.36,0.0014959953184091246
2020-06-23 16:00:00,2020-06-29 16:00:00,5,BTAI,11,58.71,56.7,-22.109999999999978,0.45999999999999996,0.0015626790579220315
2020-06-23 16:00:00,2020-08-05 16:00:00,31,SLP,15,59.0,62.66,54.899999999999935,0.5,0.00029138213024102925
2020-06-23 16:00:00,2020-06-29 16:00:00,5,DLNG,97,3.78,4.0,21.340000000000018,1.3199999999999998,0.0032975896367712474
2020-06-23 16:00:00,2020-06-29 16:00:00,5,KOLD,14,74.0,76.5,35.0,0.49,0.0014504974026407684
2020-06-23 16:00:00,2020-06-29 16:00:00,5,FUV,117,4.2,4.45,29.25,1.5795,0.0038075086754164535
2020-06-23 16:00:00,2020-06-29 16:00:00,5,SURF,152,5.2,6.05,129.19999999999993,2.052,0.004867304483138251
2020-06-23 16:00:00,2020-06-29 16:00:00,5,USAU,87,6.65,6.9,21.75,1.22,0.0052839909283644996
2020-06-23 16:00:00,2020-07-13 16:00:00,14,VSTO,54,14.16,13.6,-30.240000000000045,0.89,0.0012450836556548084
2020-06-24 16:00:00,2020-06-30 16:00:00,5,BCLI,68,10.36,12.1,118.32000000000002,1.03,0.0026374439638723376
2020-06-24 16:00:00,2020-06-30 16:00:00,5,LAKE,23,24.5,23.2,-29.900000000000006,0.58,0.00145670888918158
2020-06-24 16:00:00,2020-06-29 16:00:00,4,RPAY,39,27.0,24.6,-93.59999999999995,0.74,0.0028427435439026625
2020-06-25 16:00:00,2020-07-07 16:00:00,8,ADPT,28,47.99,46.29,-47.60000000000008,0.63,0.001158368747352185
2020-06-25 16:00:00,2020-07-01 16:00:00,5,CLDX,17,13.02,12.65,-6.289999999999987,0.52,0.0016981058345767847
2020-06-25 16:00:00,2020-07-01 16:00:00,5,FVRR,11,73.5,72.0,-16.5,0.45999999999999996,0.0014494239400523687
2020-06-25 16:00:00,2020-07-01 16:00:00,5,LEDS,158,3.39,3.52,20.539999999999985,2.133,0.006112207166582761
2020-06-25 16:00:00,2020-07-01 16:00:00,5,LOVE,14,27.1,26.7,-5.60000000000003,0.49,0.001839668341912686
2020-06-26 16:00:00,2020-07-01 16:00:00,4,OTIC,196,3.83,3.394984403929665,-85.26305682978571,2.646,0.010554004387344005
2020-06-26 16:00:00,2020-07-24 16:00:00,20,COUP,3,275.7,291.0,45.900000000000034,0.38,0.00044821172133003613
2020-06-26 16:00:00,2020-07-02 16:00:00,5,HEBT,30,16.39,16.29,-3.0000000000000426,0.6499999999999999,0.003742726041697284
2020-06-26 16:00:00,2020-07-21 16:00:00,17,CPAH,115,5.2,4.85,-40.25000000000006,1.5525000000000002,0.0017650291418685113
2020-06-29 16:00:00,2020-07-07 16:00:00,6,TRVI,59,6.89,6.58,-18.289999999999978,0.94,0.0021387638649246333
2020-06-29 16:00:00,2020-07-06 16:00:00,5,NLS,84,9.07,9.57,42.0,1.19,0.0035747360078883053
2020-06-29 16:00:00,2020-07-01 16:00:00,3,SNOA,68,7.34,6.8,-36.72,1.03,0.0060822981224611964
2020-06-29 16:00:00,2020-07-06 16:00:00,5,FMCIW,39,5.4,4.89,-19.89000000000003,0.74,0.0022505269082270965
2020-06-30 16:00:00,2020-07-07 16:00:00,5,NK,31,12.5,11.6,-27.900000000000013,0.6599999999999999,0.001962116572261382
2020-06-30 16:00:00,2020-09-23 16:00:00,60,NIO,76,7.73,17.74,760.76,1.1099999999999999,0.00030062913401979375
2020-06-30 16:00:00,2020-07-09 16:00:00,7,MHH,25,25.91,23.55,-58.99999999999998,0.6,0.0011444749912341418
2020-06-30 16:00:00,2020-07-01 16:00:00,2,MARK,164,2.37,2.26,-18.040000000000052,2.2140000000000004,0.020177685654140704
2020-06-30 16:00:00,2020-07-09 16:00:00,7,SPWH,55,14.25,14.15,-5.4999999999999805,0.9,0.0024527103792796475
2020-06-30 16:00:00,2020-07-14 16:00:00,10,OSPN,48,27.93,27.1,-39.83999999999992,0.83,0.0015191418831397966
2020-07-01 16:00:00,2020-07-08 16:00:00,5,CLIR,75,2.2,2.39,14.249999999999996,1.1,0.003231061490148874
2020-07-01 16:00:00,2020-07-14 16:00:00,9,SQ,11,115.9,113.59,-25.410000000000025,0.45999999999999996,0.0006040888505077337
2020-07-01 16:00:00,2020-07-08 16:00:00,5,AVLR,10,139.97,137.11,-28.599999999999852,0.44999999999999996,0.001385233880083592
2020-07-01 16:00:00,2020-07-28 16:00:00,19,GNMK,47,14.92,16.86,91.17999999999994,0.8200000000000001,0.0007560542941113801
2020-07-01 16:00:00,2020-07-27 16:00:00,18,SKYS,130,4.82,4.64,-23.400000000000063,1.7550000000000001,0.0021093130636505044
2020-07-01 16:00:00,2020-07-08 16:00:00,5,ETSY,10,111.2,111.04,-1.599999999999966,0.44999999999999996,0.0015100009743513347
2020-07-01 16:00:00,2020-08-27 16:00:00,41,OSTK,19,30.68,96.1,1242.9800000000002,0.54,0.00017394873923887893
2020-07-01 16:00:00,2020-07-02 16:00:00,2,IPWR,43,7.14,5.700869560698273,-61.882608889974264,0.78,0.005367287195535131
2020-07-01 16:00:00,2020-07-13 16:00:00,8,ALRM,24,66.68,67.74,25.439999999999714,0.59,0.0013701351101079438
2020-07-02 16:00:00,2020-07-09 16:00:00,5,RETL,5,151.26,159.21,39.750000000000085,0.39999999999999997,0.0013258630967344731
2020-07-02 16:00:00,2020-07-09 16:00:00,5,TTD,2,443.5,446.7,6.399999999999977,0.37,0.001573478076598285
2020-07-02 16:00:00,2020-07-15 16:00:00,9,DLPN,239,0.99,1.06,16.730000000000025,3.2265,0.006568800322280143
2020-07-02 16:00:00,2020-08-21 16:00:00,36,GSHD,16,75.57,95.7,322.08000000000015,0.51,0.0002364042793307572
2020-07-02 16:00:00,2020-07-09 16:00:00,5,WRTC,40,11.18,13.35,86.8,0.75,0.0023724793370145094
2020-07-02 16:00:00,2020-07-09 16:00:00,5,NETE,20,8.92,13.17,85.0,0.55,0.0014437816495303935
2020-07-02 16:00:00,2020-07-13 16:00:00,7,ZM,4,261.96,262.2,0.9600000000000364,0.38999999999999996,0.0011770381486597898
2020-07-06 16:00:00,2020-07-10 16:00:00,5,NH,64,5.6,5.75,9.600000000000023,0.99,0.0028427852177805427
2020-07-06 16:00:00,2020-07-10 16:00:00,5,LOVE,16,28.8,27.55,-20.0,0.51,0.0022894828878217612
2020-07-06 16:00:00,2020-07-13 16:00:00,6,FRSX,154,1.69,1.6,-13.85999999999998,2.079,0.008586271621108168
2020-07-06 16:00:00,2020-07-13 16:00:00,6,APPS,53,13.55,12.62,-49.29000000000008,0.88,0.002474251961929455
2020-07-06 16:00:00,2020-07-10 16:00:00,5,APRN,52,12.88,13.2,16.639999999999922,0.87,0.0026406452626634596
2020-07-06 16:00:00,2020-08-13 16:00:00,29,GSX,10,65.71,93.45,277.4000000000001,0.44999999999999996,0.000204478307282544
2020-07-06 16:00:00,2020-07-13 16:00:00,6,TRIB,162,2.6,2.54,-9.72000000000001,2.1870000000000003,0.005553389580542202
2020-07-07 16:00:00,2020-07-13 16:00:00,5,EVOK,92,3.63,3.6,-2.759999999999982,1.27,0.004372579399387031
2020-07-07 16:00:00,2020-07-13 16:00:00,5,WATT,87,3.41,3.96,47.84999999999999,1.22,0.0038270578348300463
2020-07-07 16:00:00,2020-07-10 16:00:00,4,APVO,41,9.37,7.69,-68.87999999999995,0.76,0.0032123104300005537
2020-07-07 16:00:00,2020-07-13 16:00:00,5,LAKE,18,24.3,25.8,27.0,0.53,0.002763370051018275
2020-07-07 16:00:00,2020-07-13 16:00:00,5,BMRN,12,128.05,128.73,8.15999999999974,0.47,0.0015287185942858478
2020-07-07 16:00:00,2020-07-13 16:00:00,5,DRD,49,16.49,17.14,31.850000000000104,0.84,0.0023786852791449547
2020-07-08 16:00:00,2020-08-26 16:00:00,36,KIRK,113,2.77,8.14,606.8100000000001,1.5255,0.0007094248065782253
2020-07-08 16:00:00,2020-07-14 16:00:00,5,COCP,238,1.89,1.8,-21.419999999999966,3.213,0.009251999207687881
2020-07-08 16:00:00,2020-07-13 16:00:00,4,GDS,15,89.3,78.2,-166.49999999999991,0.5,0.001648131655454922
2020-07-08 16:00:00,2020-07-14 16:00:00,5,DVAX,62,9.35,9.1,-15.5,0.97,0.0030909814655350008
2020-07-08 16:00:00,2020-07-29 16:00:00,16,NEON,35,9.2,9.46,9.100000000000056,0.7,0.0013088966871818964
2020-07-08 16:00:00,2020-07-14 16:00:00,5,NK,29,15.23,14.1,-32.770000000000024,0.6399999999999999,0.0019110229075282696
2020-07-08 16:00:00,2020-07-14 16:00:00,5,BCLI,48,13.0,13.2,9.599999999999966,0.83,0.0027968693566502384
2020-07-09 16:00:00,2020-07-15 16:00:00,5,SRNE,67,7.91,8.1,12.729999999999968,1.02,0.002880600383557798
2020-07-09 16:00:00,2020-07-15 16:00:00,5,QDEL,3,243.5,248.0,13.5,0.38,0.0016288375727897498
2020-07-09 16:00:00,2020-07-14 16:00:00,4,LLNW,97,7.99,6.826671084794389,-112.84290477494424,1.3199999999999998,0.004816691975801967
2020-07-09 16:00:00,2020-07-15 16:00:00,5,CLCT,28,36.22,37.66,40.319999999999936,0.63,0.002028694931344456
2020-07-09 16:00:00,2020-07-13 16:00:00,3,EVER,16,62.79,58.21,-73.27999999999997,0.51,0.0029351044780776673
2020-07-09 16:00:00,2020-07-15 16:00:00,5,VICR,19,75.27,75.38,2.089999999999989,0.54,0.0018915028464061832
2020-07-09 16:00:00,2020-07-15 16:00:00,5,FTCH,46,22.87,21.32,-71.30000000000004,0.81,0.0019450101115399767
2020-07-09 16:00:00,2020-07-14 16:00:00,4,SPOT,3,273.75,249.36629024611915,-73.15112926164255,0.38,0.0016989835452990952
2020-07-09 16:00:00,2020-07-13 16:00:00,3,ETSY,10,114.25,104.41534067603936,-98.34659323960636,0.44999999999999996,0.002449577045302857
2020-07-09 16:00:00,2020-08-11 16:00:00,24,GFI,113,10.54,11.83,145.77000000000015,1.5255,0.0009753118534514217
2020-07-09 16:00:00,2020-07-15 16:00:00,5,EQX,102,11.63,11.57,-6.120000000000044,1.377,0.005243762573125327
2020-07-10 16:00:00,2020-07-14 16:00:00,3,ZYXI,21,28.82,24.122253340397833,-98.65267985164552,0.5599999999999999,0.0031249431073898455
2020-07-10 16:00:00,2020-07-17 16:00:00,6,SQNS,117,7.93,6.88,-122.84999999999997,1.5795,0.003408008740469712
2020-07-10 16:00:00,2020-08-05 16:00:00,19,MVIS,285,1.55,1.58,8.550000000000011,3.8475,0.0018669913385955905
2020-07-10 16:00:00,2020-07-22 16:00:00,9,SSSS,65,10.73,12.45,111.79999999999994,1.0,0.0018393133876578108
2020-07-10 16:00:00,2020-08-05 16:00:00,19,AEYE,83,11.3,11.98,56.44,1.1800000000000002,0.0009377896326207974
2020-07-10 16:00:00,2020-08-05 16:00:00,19,EDNT,108,3.7,3.4,-32.40000000000002,1.4580000000000002,0.0016963179336139697
2020-07-13 16:00:00,2020-07-17 16:00:00,5,ANY,128,5.4,4.62,-99.84000000000003,1.728,0.0019908805732040077
2020-07-14 16:00:00,2020-07-23 16:00:00,8,ARCT,10,57.67,54.68,-29.90000000000002,0.44999999999999996,0.0009588993058814669
2020-07-14 16:00:00,2020-08-06 16:00:00,18,IBIO,181,2.49,4.1,291.4099999999998,2.4435000000000002,0.001276095363555033
2020-07-15 16:00:00,2020-07-21 16:00:00,5,BMRA,54,9.81,11.3,80.46000000000001,0.89,0.0023986594931659907
2020-07-15 16:00:00,2020-07-21 16:00:00,5,GDOT,23,51.44,50.64,-18.399999999999935,0.58,0.0020417529494343614
2020-07-15 16:00:00,2020-08-11 16:00:00,20,WTRH,124,3.97,4.42,55.79999999999999,1.674,0.0013283521634451865
2020-07-16 16:00:00,2020-07-27 16:00:00,8,BCLI,51,13.43,14.86,72.92999999999999,0.86,0.001981716128264994
2020-07-16 16:00:00,2020-07-22 16:00:00,5,TRIB,159,2.7,3.05,55.64999999999994,2.1465,0.0070845674723591535
2020-07-16 16:00:00,2020-07-22 16:00:00,5,TRUP,24,48.89,49.45,13.440000000000055,0.59,0.002197941670022707
2020-07-16 16:00:00,2020-07-22 16:00:00,5,FFHL,52,5.92,5.63,-15.080000000000002,0.87,0.004689381015034092
2020-07-17 16:00:00,2020-07-23 16:00:00,5,INO,11,26.97,25.6,-15.069999999999972,0.45999999999999996,0.0015092895846941106
2020-07-17 16:00:00,2020-07-23 16:00:00,5,QDEL,4,268.1,262.6,-22.0,0.38999999999999996,0.0010954858643281921
2020-07-17 16:00:00,2020-07-23 16:00:00,5,EVOK,103,3.815,3.75,-6.694999999999997,1.3905,0.009500542611862065
2020-07-17 16:00:00,2020-07-23 16:00:00,5,OPK,166,4.79,5.7,151.06000000000003,2.241,0.004728536820956982
2020-07-17 16:00:00,2020-07-24 16:00:00,6,OSUR,68,16.3,16.4,6.799999999999855,1.03,0.0026131607043927865
2020-07-17 16:00:00,2020-07-23 16:00:00,5,JNUG,6,134.54,143.24,52.2000000000001,0.41,0.0012854854512105562
2020-07-17 16:00:00,2020-07-23 16:00:00,5,COCP,233,1.97,2.33,83.88000000000004,3.1455,0.008927776400096048
2020-07-17 16:00:00,2020-07-23 16:00:00,5,HMY,140,6.435,6.64,28.700000000000014,1.8900000000000001,0.00519045786423538
2020-07-17 16:00:00,2020-07-23 16:00:00,5,NUGT,10,89.15,94.0,48.49999999999994,0.44999999999999996,0.0014849476753444957
2020-07-17 16:00:00,2020-07-23 16:00:00,5,VXRT,10,15.9,15.37,-5.300000000000011,0.44999999999999996,0.0014966094772374179
2020-07-17 16:00:00,2020-07-23 16:00:00,5,MTBC,61,11.72,10.95,-46.970000000000084,0.96,0.003071839679087981
2020-07-17 16:00:00,2020-07-23 16:00:00,5,DVAX,60,11.29,11.8,30.60000000000008,0.95,0.0022624559324052698
2020-07-17 16:00:00,2020-07-22 16:00:00,4,WRTC,35,13.5,11.269144735270158,-78.07993426554445,0.7,0.0029504617697042354
2020-07-17 16:00:00,2020-07-23 16:00:00,5,CTXR,214,1.42,1.47,10.70000000000001,2.8890000000000002,0.008130443135758713
2020-07-20 16:00:00,2020-07-24 16:00:00,5,NK,31,15.25,15.36,3.4099999999999753,0.6599999999999999,0.0024614654239855337
2020-07-20 16:00:00,2020-07-24 16:00:00,5,APVO,54,8.56,8.15,-22.140000000000008,0.89,0.003092263986765383
2020-07-20 16:00:00,2020-07-24 16:00:00,5,WKHS,16,16.69,16.37,-5.1200000000000045,0.51,0.0017598569838079637
2020-07-20 16:00:00,2020-07-24 16:00:00,5,OGEN,314,1.72,1.38,-106.76000000000002,4.239,0.005890428893714946
2020-07-20 16:00:00,2020-07-24 16:00:00,5,DQ,8,110.9,106.89,-32.08000000000004,0.43,0.001070161688842705
2020-07-20 16:00:00,2020-07-30 16:00:00,9,AU,43,33.14,32.5,-27.52000000000001,0.78,0.0012093279976984556
2020-07-20 16:00:00,2020-07-24 16:00:00,5,CRSP,8,95.64,93.7,-15.519999999999982,0.43,0.001572356902370754
2020-07-20 16:00:00,2020-07-24 16:00:00,5,EGO,119,11.78,12.18,47.60000000000005,1.6065,0.004821794808519357
2020-07-20 16:00:00,2020-07-24 16:00:00,5,IMMU,26,43.95,43.95,0.0,0.61,0.002001658436129487
2020-07-20 16:00:00,2020-07-24 16:00:00,5,AGI,119,10.84,11.26,49.97999999999998,1.6065,0.004990491509195592
2020-07-20 16:00:00,2020-07-24 16:00:00,5,DYAI,71,9.55,8.94,-43.31000000000009,1.06,0.0034535406871374625
2020-07-20 16:00:00,2020-07-24 16:00:00,5,CLCT,30,38.53,38.8,8.09999999999988,0.6499999999999999,0.002402670224080242
2020-07-20 16:00:00,2020-07-24 16:00:00,5,TWST,15,56.34,58.74,35.99999999999998,0.5,0.0017277727213164675
2020-07-21 16:00:00,2020-07-27 16:00:00,5,NLS,70,10.95,11.0,3.5000000000000497,1.05,0.0033105373237492077
2020-07-21 16:00:00,2020-07-27 16:00:00,5,FTCH,37,22.68,22.43,-9.249999999999993,0.72,0.0024540100441968683
2020-07-21 16:00:00,2020-07-27 16:00:00,5,OBCI,27,17.1,15.67,-38.61000000000004,0.62,0.002013725957584574
2020-07-22 16:00:00,2020-07-28 16:00:00,5,SPWH,62,16.63,16.16,-29.13999999999993,0.97,0.003337727440170251
2020-07-22 16:00:00,2020-07-28 16:00:00,5,EVSI,35,13.67,15.4,60.55000000000001,0.7,0.0020284442086328995
2020-07-22 16:00:00,2020-07-27 16:00:00,4,OTLK,376,1.58,1.3560648115646032,-84.19963085170922,5.0760000000000005,0.021138341984399508
2020-07-22 16:00:00,2020-07-28 16:00:00,5,GLG,209,2.73,2.78,10.449999999999964,2.8215,0.007995312923368426
2020-07-22 16:00:00,2020-07-24 16:00:00,3,FUV,60,6.26,5.82,-26.39999999999997,0.95,0.004820826252275376
2020-07-22 16:00:00,2020-07-28 16:00:00,5,BLNK,42,7.04,7.06,0.8399999999999821,0.77,0.0025222526594308715
2020-07-23 16:00:00,2020-07-29 16:00:00,5,TRUP,27,51.89,52.75,23.22,0.62,0.0017529513719168094
2020-07-23 16:00:00,2020-07-29 16:00:00,5,VVPR,161,2.18,1.91,-43.47000000000004,2.1735,0.006433153599116619
2020-07-24 16:00:00,2020-07-30 16:00:00,5,HMY,119,7.12,7.3,21.419999999999966,1.6065,0.004657195432854404
2020-07-24 16:00:00,2020-07-30 16:00:00,5,CFFAW,108,2.28,2.12,-17.279999999999966,1.4580000000000002,0.0055236855015723075
2020-07-24 16:00:00,2020-07-29 16:00:00,4,CPSH,117,2.79,2.3,-57.33000000000003,1.5795,0.006078904592271861
2020-07-27 16:00:00,2020-07-31 16:00:00,5,PAAS,28,39.87,37.72,-60.19999999999996,0.63,0.0019303883480608667
2020-07-27 16:00:00,2020-07-31 16:00:00,5,AUG,333,2.365,2.35,-4.99500000000004,4.4955,0.015353124693272348
2020-07-27 16:00:00,2020-07-31 16:00:00,5,NUGT,9,115.0,108.81,-55.70999999999998,0.43999999999999995,0.0012306402378359134
2020-07-27 16:00:00,2020-07-30 16:00:00,4,DRD,55,17.73,14.935069790224809,-153.72116153763554,0.9,0.0034353961889304653
2020-07-27 16:00:00,2020-07-31 16:00:00,5,EGO,109,12.56,12.35,-22.890000000000093,1.4715,0.004350238501089731
2020-07-27 16:00:00,2020-09-03 16:00:00,29,CVNA,8,151.75,192.51,326.0799999999999,0.43,0.0001953550701476625
2020-07-27 16:00:00,2020-07-30 16:00:00,4,AGI,114,11.5,10.269209607884521,-140.31010470116456,1.5390000000000001,0.005669119318423654
2020-07-27 16:00:00,2020-07-31 16:00:00,5,IAG,255,5.12,5.13,2.5499999999999403,3.4425000000000003,0.01004570313748675
2020-07-27 16:00:00,2020-08-27 16:00:00,24,CMBM,44,12.79,12.58,-9.239999999999974,0.79,0.0006224540555341133
2020-07-27 16:00:00,2020-08-06 16:00:00,9,RVP,49,11.5,10.67,-40.67000000000001,0.84,0.0013197668193389257
2020-07-27 16:00:00,2020-07-31 16:00:00,5,CWH,21,38.2,36.88,-27.720000000000006,0.5599999999999999,0.0016190719949297871
2020-07-27 16:00:00,2020-07-31 16:00:00,5,AKRO,15,38.07,36.07,-30.0,0.5,0.0023558225925480354
2020-07-28 16:00:00,2020-08-25 16:00:00,21,VSTO,67,16.36,19.52,211.72000000000008,1.02,0.0006571806196021866
2020-07-28 16:00:00,2020-07-29 16:00:00,2,APRN,42,14.8,12.363669307759906,-102.32588907408396,0.77,0.005306656605880961
2020-07-28 16:00:00,2020-08-03 16:00:00,5,YCBD,216,3.07,3.41,73.44000000000007,2.9160000000000004,0.009984929701351699
2020-07-28 16:00:00,2020-08-10 16:00:00,10,FTCH,40,23.49,24.48,39.60000000000008,0.75,0.001281939435482819
2020-07-29 16:00:00,2020-08-04 16:00:00,5,ADMP,326,1.47,1.19,-91.28000000000002,4.401,0.009142144047908625
2020-07-29 16:00:00,2020-09-03 16:00:00,27,SQ,7,131.1,144.75,95.55000000000001,0.42,0.00029691349864287346
2020-07-29 16:00:00,2020-07-31 16:00:00,3,OPK,90,5.92,5.009217029761716,-81.97046732144553,1.25,0.006687642678306694
2020-07-29 16:00:00,2020-08-05 16:00:00,6,MED,9,167.9,166.09,-16.29000000000002,0.43999999999999995,0.0011975985304803823
2020-07-29 16:00:00,2020-09-03 16:00:00,27,RETL,6,197.97,246.31,290.04,0.41,0.00025707102411287234
2020-07-29 16:00:00,2020-08-18 16:00:00,15,COHN,28,14.0,16.22,62.15999999999997,0.63,0.00041459457987283395
